code,product_name,brands,ingredients_text,quantity,lang,source,silver_chocolate_type,manual_chocolate_type,manual_chocolate_type_status,manual_chocolate_type_at,manual_chocolate_type_mode,manual_chocolate_type_note,silver_cocoa_percentage,manual_cocoa_percentage,manual_cocoa_percentage_status,manual_cocoa_percentage_at,manual_cocoa_percentage_mode,manual_cocoa_percentage_note,silver_contains_nuts,manual_contains_nuts,manual_contains_nuts_status,manual_contains_nuts_at,manual_contains_nuts_mode,manual_contains_nuts_note,silver_chocolate_extra,manual_chocolate_extra,manual_chocolate_extra_status,manual_chocolate_extra_at,manual_chocolate_extra_mode,manual_chocolate_extra_note,silver_is_organic,manual_is_organic,manual_is_organic_status,manual_is_organic_at,manual_is_organic_mode,manual_is_organic_note,silver_nutri_score_grade,manual_nutri_score_grade,manual_nutri_score_grade_status,manual_nutri_score_grade_at,manual_nutri_score_grade_mode,manual_nutri_score_grade_note,silver_protein_class,manual_protein_class,manual_protein_class_status,manual_protein_class_at,manual_protein_class_mode,manual_protein_class_note
3477730001701,Chocolat Noir 90% Bio,Kaoka,"Pâte de cacao (Équateur), sucre de canne blond. Peut contenir des traces de fruits à coque, de céréales contenant du gluten et de lait.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8026861044122,Massa di cacao 100%,Domori,Pasta di cacao.,75 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8026861044351,Cioccolato bio 70%,Domori,"Cacao min. 70% Pasta di cacao*, zucchero di canna*. SENZA GLUTINE  *Da Agricoltura Biologica Può contenere tracce di frutta a guscio, latte e soia.",50 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
3245678046432,Noir Corsé Dessert 64%,Auchan,"Pâte de cacao* (origine Côte d'Ivoire), sucre, beurre de cacao, arôme naturel de vanille. Peut contenir des traces de fruits à coque, de céréales contenant du gluten et de lait. Cacao : 64% minimum * Fèves de cacao issues du programme Transparence Cacao",0.2 kg,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,50-70,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
3396411223242,Choco Noir Mendiant - 15% offert,Bonneterre,"Pâte de cacao*, sucre de canne* , beurre de cacao, raisins secs* 10 %, _amandes_* 7 %, noisettes* 7%, _pistaches_* 6 %, vanille moulue*. Cacao : 63% minimum dans le chocolat.",100 g e,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,<30,50-70,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8430803008118,Chocolate fondant extrafino negro 48% cacao,SuperSol,"Pasta de cacao, azúcar, manteca de cacao, emulgente: lecitina de _soja_ (E-322) y aroma. Cacao: 48 % mínimo.",150 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3173281466203,Chocolat noir 70%,"C'est qui le Patron?!,La Marque du Consommateur","Pâte de cacao (origine Côte d'Ivoire), sucre, beurre de cacao (origine Côte d'Ivoire), cacao maigre en poudre (Côte d'Ivoire).",90g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8410342002150,Tableta de chocolate negro con almendras 40% cacao,Torras,"Azúcar, pasta de cacao, _almendras_ enteras (15%), manteca de cacao, emulgente: lecitina de _soja_ (E-322) y aroma: vainillina. Cacao: 40 % mínimo.",200 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3347430014045,Chocolat Noir Intense 85%,Moulin des moines,"pâte de cacao  , sucre de canne , beurre de cacao ( cacao 85% dans le chocolat )",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
29039654,Edel-Zartbitterschokolade Cranberry 52 % Kakao,Moser Roth,"Zucker, Kakaomasse, Kakaobutter, Cranberries (7,7%), Apfel-Stückchen (4,9%), Emulgator: Lecithine (_Soja_), Sonnenblumenöl, Säuerungsmittel Citronensäure, Vanilleextrakt.",125 g (5 x 25 g),,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,50-70,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
5000128981330,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,"Cocoa Mass, Cocoa Butter, Fat-reduced Cocoa Powder, Cane Sugar, Flavouring. Cocoa solids 85% minimum.",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,85+,85+,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,E,override,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
7797897003186,Chocolate 70% cacao,Chocolate Colonial,"en:cocoa liquor, Cacao Alcalinizado, manteca de cacao, maltitol (INS 965), Emulsionante (INS 442, INS 476), edulcorante (INS 960)",100 g,,pool_a_typical,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,50-70,70-85,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,D,,empty,,,,med,,empty,,,
3700531202672,Tablette lait 39% gianduja,Belledonne,"Chocolat au _lait_* (sucre de canne blond*①, beurre de cacao*①, _lait_ entier en poudre*, masse de cacao*①, vanille*①), _noisettes_*(19%), sel.",100 g,,pool_a_typical,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8026861054046,Uovo di ciocioccolato al latte 38%,"Illy, Domori","Zucchero, burro di cacao, latte in polvere (24%), pasta di cacao (di cui pasta di cacao Criollo 4%), lecitina di girasole",70 g,,pool_a_typical,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4000417931009,55% Die Milde aus Ghana,"Ritter Sport, Ritter Sport Kakaoklasse","Kakaomasse, Zucker, Kakaobutter, _Vollmilchpulver_.",100 g,,pool_a_typical,milk,dark,override,2026-05-15T15:29:21+00:00,llm,,50-70,50-70,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8006380211755,Cioccolato al latte -30% di zuccheri,Novi,"Latte intero in polvere, zucchero, burro di cacao, fibra di radice di cicoria (inulina) (18%), pasta di cacao, emulsionante: lecitine (soia). Cacao: 30% minimo. Può contenere tracce di latte, nocciole e mandorle.",100 g,,pool_a_typical,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,D,override,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3760121210616,Chocolat lait 41%,Biocoop,"Sucre de canne roux* 37,9%, beurre de cacao*, poudre de lait entier* (France), päte de cacao* (Pérou et République Dominicaine)",100 g,,pool_a_typical,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
5017397077282,38% Milk Chocolate with Toffee & Sea Salt,Divine,"Sugar, cocoa butter, skimmed milk powder, cocoa mass, butterscotch 10% (sugar, glucose syrup, butterfat, salt), butterfat, sea salt, emulsifier: soya lecithin (non GM), vanilla. Cocoa solids: 38% minimum in chocolate; Milk solids: 16% minimum.",100 g e,,pool_a_typical,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_caramel,with_caramel,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3245678046517,Praliné 50% Dessert,Auchan,"Praliné 50% (pâte de noisettes 25% origine Turquie, sucre), sucre, beurre de cacao, lait écrémé en poudre, pâte de cacao* (origine Côte d'Ivoire), lait entier en poudreTraces éventuelles d'autres fruits à coque et de céréales contenant du gluten. Pourcentages exprimés sur le total de la recette. Elaboré à partir de lait origine UE et/ou non UE (Royaume-Uni). *Fèves issues du programme Transparence Cacao",0.17 kg,,pool_a_typical,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,<30,override,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
8412091001057,Chocolate a la taza,La Candelaria,"Azúcar, Pasta de cacao, Harina de trigo, Leche en polvo entera, Emulgente (Lecitina de soja), Manteca de cacao, Aromas.",200 g,,pool_b_silver_empty,,other,manual_only,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,,empty,,,,med,,empty,,,
7622210703538,Alpine milk,Milka,"Sugar, cocoa butter, cocoa mass, skimmed MILK powder, whey powder (from MILK), MILK fat, emulsifier (SOYA lecithins), HAZELNUT paste, flavouring. MAY CONTAIN OTHER NUTS AND WHEAT.",270 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
20261368,Dark Chocolate - Peru,Lidl,"cocoa mass**, sugar, cocoa butter, emulsifier: soya lecithins,",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,70-85,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8000500018828,Kinder Cioccolato La Barrettona,"Ferrero, Kinder","Cioccolato finissimo al LATTE 40% (zucchero, LATTE intero in polvere, burro di cacao, pasta di cacao, emulsionanti: lecitine (SOIA); vanillina), zucchero, LATTE scremato in polvere, olio di palma, BURRO anidro, emulsionanti: lecitine (SOIA), vanillina.",300 g (24 x 12.5 g),,pool_b_silver_empty,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7622300107949,Toblerone Fruit & Nut 100g,TOBLERONE,"Zucker, _Vollmilchpulver_, Rosinen 12%, Kakaomasse, Honig 3%, _Butterreinfett_, _Mandeln_ 1,6%, Emulgator (_Sojalecithin_), _Eiklar (Hühnereiweiss)_, Aroma",100 g,,pool_b_silver_empty,milk,milk,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_fruit,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
26034720,Choceur White Coconut,"Choceur,Aldi","Sugar, Cocoa Butter, Desiccated Coconut, Full Cream Milk Powder, Corn, Cream Powder (5%) (From Milk), Whey Powder  (From Milk), Lactose (From Milk), Buttermilk Powder  (From Milk), Emulsifier (322) From Soy), Natural Flavour,   Salt, Malt (From Barley), &quot; Vanilla Extract. 18% Coconut 7% Corn Flakes 75% White Chocolate. White chocolate Contains 28% Cocoa Solids Minimum and 23% Milk Solids minimum. Cornflakes Contain 90% corn minimum. Contains Milk, Soy and Barley.",200g,,pool_b_silver_empty,white,white,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,with_cookie,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,,med,manual_only,2026-05-15T15:29:21+00:00,llm,
3850102519484,Dorina Domaćica,Kraš,"sugar, cocoa mass, biscuit ( wheat  flour, sugar, butter ( milk ) 9%, vegetable fat (palm oil, shea oil), honey, dextrose, ammonium bicarbonate, sodium bicarbonate, salt, acidity regulator, calcium phosphate), vegetable fat (palm oil, shea oil), whole  milk  powder, cocoa butter,  milk  fat, skimmed  milk  powder,  soya  lecithin, artificial vanilla flavor",300 g,,pool_b_silver_empty,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,with_cookie,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8410083000316,Atlántic chocolate negro con almendras 45% cacao,Eureka,"Azúcar, pasta de cacao, _almendras_ (20%), manteca de cacao, emulgente: lecitina de _soja_ (E-322) y aroma: vainillina.",250 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,30-50,30-50,confirmed,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,E,manual_only,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
7613035040762,NESTLE DESSERT Noir 3x205g,"Nestlé,Nestlé dessert, Dessert","Sucre, pâte de cacao* (Afrique de l'Ouest, Amérique du Sud), beurre de cacao*, émulsifiant (lécithines), arôme naturel de vanille de Madagascar. Cacao : 53% minimum. Peut contenir : LAIT, FRUITS A COQUE. ¹Bilan massique certifié Rainforest Alliance www.ra.org/fr.",615 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
8008429580174,Bianco salato con pistacchi e mandorle,Vialetto,"Zucchero - Burro di cacao - latte intero in polvere-granella di mandorle 4,5%-granella di pistacchio 4,5% - siero di latte in polvere - lattosio - emulsionante: lecitina di soia - sale 0.5% - aroma naturale di vaniglia. Può contenere altra frutta a guscio. Senza glutine.",300 g,,pool_b_silver_empty,white,white,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,with_nuts,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
4021700904401,Romy Sommer-edition 200G,hosta,"Zucker, Palmöl, _Vollmilchpulver_, Kakaobutter, Kokosraspel (7%), Kakaomasse, Dextrose, Kokosnussmilchpulver (2%) (Kokosnussmilch, Glukosesirup), _Süßmolkenpulver_, Sheabutter, _Milchzucker_, Emulgator: _Sojalecithine_; Aroma, Salz, Säuerungsmittel: Citronensäure.",200 g,,pool_b_silver_empty,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,filled,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3270160854479,Roses au chocolat au lait,"La petite épicerie par Picard, Picard","Chocolat au LAIT 66% (sucre, beurre de cacao, LAIT entier en poudre, pâte de cacao, émulsifiant : lécithine de SOJA, arôme naturel de vanille), pétale de maïs 34% (maïs, sucre, sel). Peut contenir des traces de : gluten, fruits à coque, arachides.",125 g,,pool_b_silver_empty,,milk,manual_only,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,other,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3700214610077,Chocolat noir aux écorces d'orange,Alter Eco,"Pâte de cacao** (Pérou), sucre de canne**, écorces d'orange confites 10% (écorces d'orange 5,9%, sucre de canne, sirop de glucose-fructose, jus de citron concentré), beurre de cacao**, émulsifiant : lécithine de tournesol, huile essentielle d'orange, gousse de vanille**. Peut contenir du soja, du lait et des fruits à coque.",100 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,50-70,manual_only,2026-05-15T15:29:21+00:00,llm,,False,True,override,2026-05-15T15:29:21+00:00,llm,,with_fruit,with_fruit,confirmed,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
3664346306591,POULAIN NOIR EXTRA 200G,Poulain,"Sucre, pâte de cacao, beurre de cacao, cacao maigre en poudre, émulsifiant (lécithine de soja), arôme. Cacao : 47 % minimum. Peut contenir blé, orge et fruits à coque.",200 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
8017490050608,Toscano Black 100,Amedei,"Pasta di cacao, burro di cacao. Può contenere nocciole, mandorle, pistacchi, noci, latte.",50 g,,pool_b_silver_empty,dark,dark,confirmed,2026-05-15T15:29:21+00:00,llm,,,85+,manual_only,2026-05-15T15:29:21+00:00,llm,,True,False,override,2026-05-15T15:29:21+00:00,llm,,with_nuts,plain,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,high,override,2026-05-15T15:29:21+00:00,llm,
8410196086290,Mini delicias de chocolate con coulis de naranja y coulis de frambuesa,Virginias,"Cocolate relleno de naranja:  Cacao: 37% mínimo.  Cobertura de chocolate negro (70%): azúcar, pasta de cacao, manteca de cacao, emulgente: lecitina de _soja_ (E-322), aroma.  Relleno de naranja (30%): azúcar, jarabe de glucosa, agua, zumo de naranja concentrado (6%), espesante: carragenatos (E-407), regulador de acidez: citrato de sodio (E-331), aromas, acidulante: ácido cítrico (E-330), extracto de piel de limón, extracto de curcumina (E-100), zumo concentrado de zanahoria. Cocolate relleno de frambuesa:  Cacao: 37% mínimo.  Cobertura de chocolate negro (70%): azúcar, pasta de cacao, manteca de cacao, emulgente: lecitina de _soja_ (E-322), aroma.  Relleno de frambuesa (30%): azúcar, jarabe de glucosa, agua, humectante: glicerol (E-422), zumo de frambuesa concentrado (3,5%), espesante: carragenatos (E-407), acidulante: óxido de magnesio (E-530), aromas, regulador de acidez: citrato de sodio (E-331), zumo concentrado de zanahoria.",120 g (8 x 15 g),,pool_b_silver_empty,dark,filled,override,2026-05-15T15:29:21+00:00,llm,,,30-50,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,with_fruit,filled,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,,,empty,,,,low,,empty,,,
7622300650339,Milka - Oreo,"Milka, Mondelez, Oreo","Sucre, graisses végétales (palme, palmiste), 7% LAIT écrémé en poudre, beurre de cacao, farine de BLÉ, pâte de cacao, lactosérum en poudre (de LAIT), BEURRE concentré, cacao maigre en poudre (0,7%), émulsifiant (lécithines de SOJA), sirop de glucose-fructose, amidon de BLÉ, pâte de NOISETTE, poudres à lever (E503, E501, E500), sel, arômes, correcteur d'acidité (E524)",100 g,,pool_b_silver_empty,milk,filled,override,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,True,True,confirmed,2026-05-15T15:29:21+00:00,llm,,filled,with_cookie,override,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,low,med,override,2026-05-15T15:29:21+00:00,llm,
7501008330159,Chocolate blanco,Turin,"Azúcar, leche entera en polvo, manteca de cacao, emulsificantes, saborizantes artificiales y saborizantes naturales, sal.",150 g,,pool_b_silver_empty,white,white,confirmed,2026-05-15T15:29:21+00:00,llm,,,<30,manual_only,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,plain,plain,confirmed,2026-05-15T15:29:21+00:00,llm,,False,False,confirmed,2026-05-15T15:29:21+00:00,llm,,E,E,confirmed,2026-05-15T15:29:21+00:00,llm,,med,med,confirmed,2026-05-15T15:29:21+00:00,llm,
