code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,gpt4omini,gptoss,llama3b,status,enum_choices,your_arbitrage,note,auto_arbitrage,auto_reason
8017596126351,Ricottine,"Eurospin, Pascoli Italiani",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:ricotta","Siero di LATTE pastorizzato, crema di LATTE pastorizzata, sale, correttore di acidità (acido citrico).",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8018731001519,Burrata,"Deliziosa, Spiga",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:burrata","latte pastorizzato, crema di latte UHT, sale, caglio. Correttore d'acidità: acido lattico. Conservante: sorbato di potassio E202",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:burrata
8019514016485,Mozzarella di Bufala Campana DOP,"Bennet, selezione Gourmet",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana","LATTE di bufala, sieroinnesto naturale, sale, caglio",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8019514067388,Vivisi,"Bennet, ViviSì",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:lactose-free-cheeses","LATTE, fermenti lattici, caglio, sale",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8019514075574,Stracchino Bio Bennet,"Bennet, Bennet bio",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino","LATTE, crema di LATTE, fermenti lattici, sale, caglio",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8019514079657,Ricottine fresche biologiche,Bennet,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:ricotta","Siero di LATTE, LATTE, sale, correttore di acidità: acido lattico",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8019514082459,Mozzarella di latte di bufala,"Bennet, filiera valore Bennet",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella","LATTE di bufala, sieroinnesto naturale, caglio, sale",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8019514082466,Ricotta di bufala,"Bennet, filiera valore Bennet",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:buffalo-cheeses,en:ricotta","Siero di LATTE di bufala, LATTE di bufala, sale",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:ricotta
8019730029993,Mozzarella di bufala campana,"Cirigliana, Reggia, md",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana","latte di bufala pastorizzato, siero innesto naturale, sale e caglio.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8019730088945,Chicche affumicato al naturale,"MD, Malga Paradiso",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:prodotto-caseario","Latte vaccino, sale, caglio, fermenti lattici (lattosio)",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8021398256802,Gorgonzola dulce,IGOR,Gorgonzola dolce DOP,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:blue-veined-cheeses,en:italian-cheeses,en:gorgonzolas","latte vaccino pastorizzato, fermenti lattici, sale, caglio, muffe, Crosta non edibile",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8021398302004,Blu di capra,IGOR,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses","LATTE di capra, sale, caglio",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,kw:goat
8021985313482,Burrata,Casa Borbonia,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:burrata","LECHE, CREMA Uht (min.25%), sal,cuajo,regolador de acidez: E270.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:burrata
8022174004655,Saporosa Andria,"Sanguedolce, Saporosa di Puglia",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","LATTE pastorizzato, SIERO INNESTO, sale, caglio.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8022174005539,nodini di pasta filata,Sanguedolce,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:italian-cheeses,en:stretched-curd-cheeses","LATTE,sale,caglio, correttore di acidita' E330",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8022174009926,saporosa di Puglia,"Sangue dolce, Saporosa di Puglia",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","LATTE biologico sale, caglio, fermenti lattici.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8022467150168,Squacquerone di Romagna D.O.P,San Patrignano Società agricola cooperativa sociale,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,it:squacquerone-di-romagna","Latte vaccino, sale, caglio, fermenti lattici",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8023074000181,Tartufina mozzarella,"Ciresa Formaggi, Tre Stelle",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella","LAIT pasteurisé de bufflonne, truffe d'été Tuberum Aestivum Vitt (3%), sel, présure.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8023788025692,Formaggio greco,Meraki,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:greek-cheeses","Latte pastorizzato, sale, caglio, fermenti lattici vivi.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8024370000219,Stracchino,"Penny, Valbontà, Venchiaredo",formaggio molle da tavola,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino","Latte pastorizzato, fermenti lattici vivi, sale, caglio.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8025916204634,Mozzarella di bufala campana DOP,"Colle maggio, La marchesa, Todis",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana","LATTE di Bufala, Siero Innesto Naturale (LATTE), Sale. Caglio,",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8026160000706,Mozzarella di Bufala Campana AOP (23% MG) - 150 g - Bravo bis,"Bravo bis,Valcolatte","Fromage italien AOP, à pâte filée, au lait de bufflonne","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fresh-foods,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana,en:aoc-cheeses,en:labeled-cheeses,fr:produits-aoc,fr:produits-labellises","Lait de bufflonne, sérum greffe naturel, sel, présure.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8026160002441,Mozzarella fior di latte,Valcolatte,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella,en:cow-mozzarella","Latte vaccino pastorizzato, sale, caglio, fermenti lattici.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8026160005268,Burrata,"Valcolatte,Deliziosa",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:burrata","Latte pastorizzato, panna UHT, sale, caglio, correttore di acidità: acido lattico. Conservare in frigorifero tra 0 °C e +4 °C.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:burrata
8026160007705,Riccotta,Caseificio Valcolatte,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:ricotta","Siero di latte, latte, crema di latte, sale. Origine del latte:Italia",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8026160010354,Fiordilatte,Valcolatte,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Latte vaccino pastorizzato, sale, caglio, fermenti lattici",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8027480000162,Mozzarella di bufala campana,"Azienda agricola Ponte Reale, Ponte Reale, Rega",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana","_Büffelmilch_, Buffelkulturmolke, Salz, Lab.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8027480233102,Burrata di buffala,"Azienda agricola Ponte Reale, La Riserva del Re, Rega",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:burrata,en:buffalo-burrata","LATTE di bufala pastorizzato, panna di LATTE vaccina UHT 42%, siero innesto naturale, sale, caglio.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:burrata
8028451022121,Mozzarella di capra,Caseificio Montegrappa,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Latte caprino, fermenti lattici, sale, caglio",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8029513215383,formagio asiago DOP,Iper,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,it:asiago","LATTE, sale, caglio, fermenti lattici. Trattato in superficie con conservanti: E235, E202. Crosta non edibile.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8029513218667,Stracchino,Iper,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino","Latte, fermenti lattici, sale, caglio",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8030172000241,Parmigiano Reggiano Grattugiato,Intergrana,Parmesan rapé,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grated-cheese,en:parmigiano-reggiano","lait, sel, présure.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:parmesan
8030582019444,Scamorza affumicata,"Parmalat, Primia",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:scamorza","Latte vaccino pastorizzato, sale, fermenti lattici, caglio.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8030582800745,Tomini,"Percorsi di Gusto, Primia",formaggio a pasta molle con crosta edibile muffettata,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:italian-cheeses,it:tomini","latte, sale, caglio",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8032589051083,Mozzarella di bufala campana DOP,San Salvatore srl,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana,en:it-bio-007","Latte di bufala pastorizzato, sale, caglio",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8032891701065,Mozzarella di Bufala Campagna (25% MG),La contadina,Fromage frais à pâte filée,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana","lait de bufflonne, sel, présure.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8032891701324,Ricotta Nadi di Bufala,La Bella Contadina,Ricotta di Siero di Latte di Bufala,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:buffalo-cheeses,en:fresh-cheeses,en:ricotta","Siero di _latte_ di bufala, sale, correttore di acidità: acido lattico.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:ricotta
8033182650468,Grok,"Grana Padano, San Lucio",Snack croccante di Grana Padano,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","latte, sale, caglio, conservante: lisozima proteina dell'uovo.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8033406840514,Raspadura,Bella Lodi,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:grana-padano,it:raspadura","LATTE, sale, caglio, conservante: lisozima",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8033520512212,Fettine di formaggio,"MaxiDì, Vitafibre",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Fomaggio, siero di latte concentrato, acqua, proteine del latte, siero di latte in polvere, buro, sali di fusione: (E331, E330); sale da cucina. Conservore in frigorifero da 0°C a + 8°C. Confezionato in atmosfera protettiva. 10 Scheiben einzeln verpackt SCHMELZKÄSE LIGHT IN SCHEIBEN - Zutaten: Käse,...",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8033520514018,Crescenza,"Cuor di malga, Frescolat, Maxi di, MaxiDì",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:italian-cheeses,en:stracchino,en:crescenza","Latte, crema di latte, sale, caglio, fermenti lattici vivi.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8033520518092,Mozzarella,"Maxi Dì,MaxiDì,Moro,Terre sapienti",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella","Latte pastorizzato, fermenti lattici, sale, caglio. Correttore di acidità: acido citrico",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8033753093472,Pecorino Romano,"C.A.O., Cooperativa Allevatori Ovini, Dico, grancasale",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:sheep-s-milk-cheeses,en:pecorino,en:pecorino-romano","LATTE di pecora, sale, caglio di agnello.",sheep,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:pecorino
8033954556752,fettine di formaggio fuso,"Despar, Spar",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:melted-cheese","Formaggio, siero di latte concentrato, acqua, proteine del latte, siero di latte in polvere, burro, sali di fusione: citrati di sodio; sale, correttore di acidità: acido cítrico.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8051884440422,Burrata con perle di mozzarella,La Daria,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:burrata","LATTE pastorizzato, PANNA UHT (35%). SALE, COAGULANTE MICROBICO DEL LATTE. REGOLATORE DI ACIDITA': ACIDO CITRICO.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8052879380136,Parmigiano Reggiano,Marca Italia,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:parmigiano-reggiano","Milch, Salz, tierisches Lab.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:parmigiano
8057204093354,Scamorza dolce a fette,Despar,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:sliced-cheeses,en:scamorza","LATTE, sale, caglio.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8058151750406,Mozzarella di Gioia del Colle,Gioiella,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:italian-cheeses,en:stretched-curd-cheeses,en:mozzarella,en:cow-mozzarella,en:mozzarellas-from-gioia-del-colle","LATTE vaccino pastorizza sieroinnesto naturale, sale, caglio.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,named:mozzarella
8059070740004,Mozzarella di Bufala Campana,L italie des fromages,"Fromage italien AOP, à pâte filée, au lait pasteurisé de bufflonne","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fresh-foods,en:italian-cheeses,en:stretched-curd-cheeses,en:buffalo-cheeses,en:mozzarella,en:pasteurized-cheeses,en:buffalo-mozzarella,en:mozzarella-di-bufala-campana,en:aoc-cheeses,en:labeled-cheeses,fr:produits-aoc,fr:produits-labellises","lait de bufflonne pasteurisé, sel, présure.",buffalo,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",buffalo,,buffalo,named:mozzarella di bufala
8410285190273,Queso Fresco 0%  M.G.,Auchan,Queso fresco Auchan,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fresh-cheeses","Lecha de vaca desnatada pasteurizada, sal, conservador (E-202) y cuajo",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
8410379917434,Havarti,Reny Picot,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:danish-cheeses,en:sliced-cheeses,en:havarti","Leche pasterizada de vaca, sal, cultivos lácticos, cuajo, colorante (E 160a).",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
8410500027780,Skyr,Danone,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:plain-fermented-dairy-desserts,en:skyrs,en:cream-cheeses,en:plain-skyrs","Leche desnatada pasteurizada, fermentos lácticos.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:milk-default-cow
8411075900935,Queso Tres Oscos tierno,monteverde,Queso madurado,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:pasteurized-cheeses,en:sliced-cheeses","Leche pasteurizada de vaca, Estabilizante cloruro cálcico, Cuajo, Conservador lisozima (obtenida de la clara del huevo), Fermentos lácticos y Sal.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
8411394462121,Queso fresco de vaca y cabra,Vega e Hijos,Queso fresco,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:fresh-cheeses","LECHE DE VACA (MIN. 45%) Y CABRA (MIN. 30%), CUAJO Y SAL.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8412241005171,Viva España,García Baquero,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","Leche pasteurizada de vaca, oveja y cabra, fermentos lácticos, sal, cuajo, cloruro de calcio. Alérgeno: Leche.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8412289000138,Queso semicurado,García Baquero,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","LECHE pasteurizada de vaca (min 50%), oveja (min 20%) y cabra (min 15%) fermentos lácticos (LECHE), sal y cuajo. Pais de entero - UE. Pals de transformación: España.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8412289000404,Queso de oveja curado,Garcia Baquero,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sheep-s-milk-cheeses,en:spanish-cheeses,en:manchego","pasteurized manchega sheep milk, lactic ferments, salt and rennet",sheep,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,kw:sheep
8412289001319,Queso Fresco Natural,García Baquero,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses","LECHE pasteurizada de vaca, sal y cuajo.",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
8412289003740,Spanish Cheese Plate,Garcia Baquero,queso de cabra iberico y manchego en rebanadas,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,en:pasteurized-cheeses,en:groceries","Queso Manchego (leche entera pasteurizada de oveja, fermentos lacticos, sal y cuajo), queso iberico (leche entera pasteurizada de oveja, leche entera pasteurizada de cabra y leche entera pasteurizada de vaca, fermentos lacticos, sal, cuajo y cloruro de calcio9. queso de cabra (leche entera pasteuriz...",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:manchego
8412289005591,Manchego cheese,Gracias Baqueto,Queso manchego español,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:pasteurized-cheeses,en:sheep-s-milk-cheeses,en:spanish-cheeses,en:manchego","Leche entera pasteurizada de oveja, fermentus Lacticos, sal yodada, cuajo",sheep,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,named:manchego
8412289014197,García Baquero Queso Iberico,García Baquero,queso de cabra iberico,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,en:pasteurized-cheeses,en:groceries","(leche entera pasteurizada de oveja(32%), leche entera pasteurizada de cabra(30%) y leche entera pasteurizada de vaca (223), fermentos lácticos, sal, cuajo y cloruro de calcio.",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413080017479,Queso de Mezcla Curado,Gourmet,"queso curado mezcla vaca, oveja y cabra.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:refrigerated-foods,en:spanish-cheeses,en:cured-cheese","Leche pasteurizada de vaca (mín. 65%), Leche pasteurizada de oveja (mín. 10%), Leche pasteurizada de cabra (mín. 10%), sal, fermentos lácticos, cuajo, estabilizante (cloruro cálcico), conservador (lisozima (huevo)). Corteza no comestible (conservadores (E-202, E-235), colorante (E-172)).",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413080017509,Queso de Mezcla Semicurado,Gourmet,"queso semicurado mezcla vaca, oveja y cabra.","en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:refrigerated-foods,en:spanish-cheeses,en:semi-cured-cheese","Leche pasteurizada de vaca (mín. 65%), Leche pasteurizada de oveja (mín. 10%), Leche pasteurizada de cabra (mín. 10%), sal, fermentos lácticos, cuajo, estabilizante (cloruro cálcico, lisozima (conservador (E-1105), derivado del huevo)). Corteza no comestible (E-202, E-235, E-172).",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413100613964,Queso fresco natural sin lactosa mini,"Burgo de Arias, Savencia",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:fresh-cheeses,en:pasteurized-cheeses,fr:fromages-blancs,en:fresh-cream-cheese-with-cow-s-milk","leche pasteurizada de vaca, cuajo, sal",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
8413100614992,Queso fresco de cabra,"Burgo de Arias,Arias",,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses","_leche_ pasterizada de cabra, cuajo y sal",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413100618150,Queso fresco protein plus,Burgo de Arias,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:fresh-cheeses","Leche semidesnatada pasteurizada de vaca, cuajo y sal.",cow,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",cow,,cow,kw:cow
8413376015035,Queso Zamorano,El pastor,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sheep-s-milk-cheeses,en:spanish-cheeses,es:queso-zamorano","LECHE CRUDA DE OVEJA CHURRA Y CASTELLANA, sal, cuajo y FERMENTOS LÁCTICOS. Se recomienda no consumir corteza: conservadores E-235 y E-202, colorante E-172.",sheep,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",sheep,,sheep,kw:sheep
8413376034609,Rulo de queso de cabra,El Pastor,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,es:rulo-de-cabra","Leche pasteurizada de cabra, sal, secuestrante (cloruro cálcico), coagulante, fermentos lácticos",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413585014744,Rulo de cabra,BonÀrea,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses,es:rulo-de-cabra","LECHE PASTEURIZADA DE CABRA, sal, fermentos lácticos, cuajo y penicillium.",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413585029311,Queso tierno lonchas mezcla (Vaca/Cabra/Obeja) light en grasa,BonÀrea,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:sliced-cheeses,es:light-en-grasa,es:queso-mezcla-vaca-cabra-y-oveja","Queso elaborado con leche desnatada fresca pasteurizada de vaca, cabra y oveja. Contiene un 30% menos de grasa que el queso mezcla tierno de bonÀrea.  Queso de mezcla tierno lonchas light en grasa LECHE desnatada pasterizada de vaca (65% mín.), cabra (10% mín.) y oveja (10% mín.), sal, cuajo, fermen...",,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
8413908580017,Queso de cabra madurado,La flor de Guara,,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:goat-cheeses","_Leche_ de cabra pasteurizada, cuajo, sal.",goat,,,,no_llm_data,"cow, goat, sheep, buffalo, mixed, other",goat,,goat,named:cabra
